ENSEMBL,gene_symbol,logFC,abs.logFC.,AveExpr,t,P.Value,adj.P.Val,B,HBC_AVG,MIM_AVG,23HBC,26HBC,30HBC,31HBC,33HBC,37HBC,23MIM,26MIM,30MIM,31MIM,33MIM,37MIM
ENSG00000112782,CLIC5,-4.211243901,4.211243901,4.564533175,-11.5652946,2.93E-08,7.02E-06,9.491091432,2.468259042,6.660807308,2.794976036,3.884938112,2.8514231,2.151236986,2.167585529,0.959394488,7.128423954,6.642587121,6.433471217,6.305387994,7.260305555,6.194668007
ENSG00000047579,DTNBP1,-1.007152424,1.007152424,4.563487976,-5.353322775,0.000126866,0.000708173,0.988338913,4.057674807,5.069301145,4.178438998,4.180198257,4.072514624,3.743522827,4.177853864,3.993520272,5.47997668,4.901978514,4.831503809,4.66377252,4.946361596,5.592213753
ENSG00000130935,NOL11,-0.573939007,0.573939007,4.562376329,-3.727822327,0.002492126,0.00682548,-2.043362198,4.277760022,4.846992636,4.190743508,4.188785752,3.924627021,4.529324972,4.226149421,4.60692946,5.098043276,4.676438164,4.637024832,4.868778173,4.873590332,4.928081038
ENSG00000123405,NFE2,-2.193951211,2.193951211,4.561956492,-4.248427282,0.000929921,0.003161421,-1.011139023,3.449545391,5.674367593,1.818954898,2.780865658,4.231334379,4.218476323,2.96903985,4.678601235,6.513249462,5.736213966,6.229087661,6.414574867,4.360966309,4.792113295
ENSG00000141425,RPRD1A,-0.823771483,0.823771483,4.561937584,-4.23571656,0.000952287,0.003218493,-1.069337844,4.157277864,4.966597305,4.411822597,4.557052562,3.65421974,4.175805707,4.136334595,4.008431981,4.779148532,5.114454227,4.563094491,5.081065288,4.802700298,5.459120992
ENSG00000119906,SLF2,0.177999757,0.177999757,4.561800198,0.714436528,0.487466041,0.555063438,-6.831796852,4.655243781,4.468356614,5.318187525,4.855576052,4.174261126,4.63154158,4.692222385,4.259674019,4.033176619,4.711308624,4.863795694,5.037135879,3.906881311,4.257841558
ENSG00000103485,QPRT,-1.137313629,1.137313629,4.561784738,-1.792731584,0.096074897,0.139448365,-5.550066167,4.046214486,5.077354989,6.119320031,6.187715107,2.981875922,3.758058921,2.568123458,2.662193479,6.109469292,4.655700917,4.47922688,4.884358184,5.932884461,4.4024902
ENSG00000086504,MRPL28,-0.662673332,0.662673332,4.56119757,-4.085447492,0.001262807,0.004010259,-1.357067742,4.231122373,4.891272767,4.468507194,4.311817224,4.339123679,4.228949655,3.868659259,4.169677227,5.322554899,4.696881553,4.906495393,5.037135879,4.653774559,4.730794316
ENSG00000065060,UHRF1BP1,0.98263664,0.98263664,4.561000287,3.460473533,0.004166231,0.010245495,-2.560062688,5.060960419,4.061040154,5.939605798,4.939385896,4.618563219,5.485228736,4.695084876,4.687893989,3.725995109,4.255998226,4.298654634,4.75134157,4.068281948,3.265969439
ENSG00000140320,BAHD1,0.403033302,0.403033302,4.560855303,2.517625952,0.025565718,0.04562249,-4.339393378,4.759371242,4.362339365,4.483587767,4.949527907,4.80635327,4.774238848,4.726203034,4.816316624,4.678048831,4.27165857,4.51742674,4.122383166,3.959285197,4.625233685
ENSG00000125450,NUP85,0.443086391,0.443086391,4.560420512,2.42902947,0.030221477,0.052497916,-4.498604315,4.777106426,4.343734599,4.731120436,4.530273231,4.808699116,4.904083612,4.991334889,4.697127269,4.417540089,4.343808356,4.590919751,4.878146356,3.986474601,3.845518443
ENSG00000001497,LAS1L,-0.129411754,0.129411754,4.560181794,-0.873884707,0.397883943,0.467344862,-6.701127156,4.496304795,4.624058792,4.35828417,4.482178943,4.634519456,4.850829306,4.379932521,4.272084376,4.659878628,4.524598465,4.843119774,4.582053661,4.787321657,4.347380565
ENSG00000148158,SNX30,0.802030341,0.802030341,4.559721525,1.450262728,0.170452654,0.226749498,-6.055365192,4.97410976,4.14533329,5.687285648,3.996752115,4.719257219,5.313801282,5.124704158,5.002858136,3.746803572,5.047805192,5.209028238,5.347026282,4.087244258,1.434092198
ENSG00000011258,MBTD1,-1.125492059,1.125492059,4.559311608,-7.85313313,2.57E-06,5.28E-05,4.983939298,3.999964701,5.118658515,3.807015285,4.054275817,3.880705972,4.086480778,3.868659259,4.302651092,4.870468188,5.211019677,4.95440816,5.315192476,5.109829419,5.251033169
ENSG00000132953,XPO4,0.311799122,0.311799122,4.559005459,2.102149466,0.055391154,0.087382245,-5.065658474,4.720107548,4.39790337,4.942337314,4.653267877,4.686467284,4.840621516,4.411602709,4.786348587,4.391348234,4.354877681,4.647662263,4.511568787,4.46611811,4.015845142
ENSG00000076053,RBM7,-0.961042069,0.961042069,4.558742848,-4.635241817,0.000455042,0.001842361,-0.316135892,4.069862871,5.047622825,3.972938356,3.668697918,3.996354704,3.953864339,4.321853935,4.505467975,5.256375466,4.924443077,4.732551161,4.788249735,4.834845554,5.749271957
ENSG00000132003,ZSWIM4,0.737355226,0.737355226,4.558612247,3.569563938,0.003376652,0.008666585,-2.352117413,4.922844685,4.19437981,4.513284082,5.047209541,5.499460227,4.781372089,4.841787888,4.853954281,4.854579315,3.89061368,3.936084555,4.024535842,4.345298878,4.115166591
ENSG00000132109,TRIM21,-0.98041788,0.98041788,4.558355678,-5.452773324,0.000106879,0.000623896,1.16350692,4.07228971,5.044421645,4.227039637,4.425176168,4.159632914,3.91547551,3.91359111,3.792822921,5.249101357,4.691070085,4.838484605,5.430050568,5.288400259,4.769422997
ENSG00000104866,PPP1R37,-0.966667134,0.966667134,4.55813181,-4.658040756,0.000436511,0.001782731,-0.274050937,4.077776617,5.038487003,4.942337314,4.035354955,3.80752667,3.921945006,3.966672835,3.792822921,5.343197947,4.914501987,4.774407024,4.768235148,5.089597119,5.340982793
ENSG00000067057,PFKP,2.566075123,2.566075123,4.558071977,5.88522794,5.15E-05,0.000366448,1.930820081,5.87358508,3.242558873,5.817963696,5.807596024,6.373203095,5.519760108,6.305557384,5.417430175,2.715477237,3.849464508,4.036632291,3.961300041,3.959285197,0.933193962
ENSG00000164117,FBXO8,-2.676244404,2.676244404,4.557622375,-11.24255494,4.12E-08,8.05E-06,9.162872462,3.231317948,5.883926802,3.830796511,3.428805592,3.014759284,3.178509916,2.809131558,3.125904825,6.311539694,5.699054833,5.347592357,5.526539815,6.043009569,6.375824543
ENSG00000180667,YOD1,0.049216908,0.049216908,4.55751697,0.160241474,0.875130007,0.900093715,-7.084727887,4.566237528,4.548796412,4.313975274,3.83109996,4.822694651,4.670483082,4.697941699,5.061230499,5.85378026,4.279425453,4.467266645,4.638269671,3.9033191,4.150717344
ENSG00000105849,TWISTNB,1.348019942,1.348019942,4.557136266,6.244387208,2.87E-05,0.000244418,2.507923389,5.230074431,3.884198101,4.764430892,4.918885444,5.52963722,5.03816684,5.807148472,5.322177716,4.281549844,3.677908052,4.182755514,3.640106329,4.055500513,3.467368353
ENSG00000104067,TJP1,-2.072639409,2.072639409,4.5569568,-2.867596078,0.013093414,0.026148474,-3.655570316,3.581968679,5.531944922,6.05009694,6.442335185,3.340745596,2.617659871,1.658888922,1.38208556,5.512743342,5.456861714,5.68364156,4.778277149,6.240855555,5.519290211
ENSG00000100014,SPECC1L,-0.767774778,0.767774778,4.556895837,-4.754596102,0.000366298,0.00156323,-0.098178105,4.169391307,4.944400367,3.972938356,3.977056314,4.095753167,4.003510358,4.415079084,4.552010561,5.171706424,4.628593115,4.879674573,4.801440182,4.983947252,5.201040658
ENSG00000187531,SIRT7,0.067980741,0.067980741,4.556767587,0.374792192,0.71379925,0.76221022,-7.023939097,4.587867294,4.52566788,4.233001195,4.446817,4.645059741,4.446488912,4.794525225,4.961311691,4.447508126,4.365862722,4.917525225,4.902834788,4.224890489,4.295385927
ENSG00000109689,STIM2,1.799836825,1.799836825,4.556195669,3.96755894,0.001578153,0.004759634,-1.573125486,5.477648777,3.63474256,4.882912902,4.89284331,5.759223626,5.561793527,5.92033412,5.848785179,3.170423458,4.44741265,4.673917674,4.233609121,3.928071828,1.355020627
ENSG00000165609,NUDT5,-0.775089367,0.775089367,4.556048666,-4.15509677,0.001107657,0.003618317,-1.222741878,4.177871866,4.934225465,4.297002195,4.800609593,3.950351834,4.086480778,3.961927123,3.970859674,5.020415597,4.643715843,4.607360898,4.871907665,5.149462203,5.312490583
ENSG00000204310,AGPAT1,-0.592781217,0.592781217,4.555488827,-2.877905392,0.012836034,0.025718333,-3.667514184,4.266989681,4.843987972,4.523048553,4.887577994,4.095753167,4.142953547,4.076123977,3.87648085,4.971162187,4.739737032,4.430779262,4.527532381,5.092728308,5.301988662
ENSG00000242259,C22orf39,-1.422102874,1.422102874,4.555458429,-8.385523194,1.24E-06,3.60E-05,5.729444832,3.843551246,5.267365611,3.535161932,3.916302283,3.9202946,3.960164328,3.713553898,4.015830433,5.512743342,5.083734084,5.037643644,5.003288109,5.236969267,5.729815222
ENSG00000135378,PRRG4,-2.100463373,2.100463373,4.555234475,-5.42182572,0.000112719,0.000649608,1.132417143,3.535494216,5.574974734,4.140882993,5.111853092,2.582003059,2.825173116,3.730394887,2.822658151,5.68075473,5.505685692,4.590919751,5.960565284,5.719563113,5.992359832
ENSG00000115282,TTC31,-0.767327162,0.767327162,4.55508831,-5.717725238,6.81E-05,0.000447144,1.621750646,4.171638084,4.938538535,4.279827051,4.044846404,4.052859074,4.464327718,3.985501096,4.202467162,4.895531924,4.800374975,4.915325995,5.113156213,4.860790672,5.046051431
ENSG00000174227,PIGG,0.771385944,0.771385944,4.554195844,3.932072645,0.00168809,0.005020534,-1.655153525,4.940607508,4.167784181,5.103950553,4.640803912,4.89953604,5.017170907,4.864850999,5.117332636,4.016136715,4.362210328,4.557464454,4.667379259,3.845093996,3.558420333
ENSG00000085978,ATG16L1,0.593160307,0.593160307,4.552720921,3.242846039,0.006343001,0.014460382,-2.979827621,4.84509839,4.260343452,4.215042104,4.665625084,4.982914954,4.877702168,5.311631899,5.017674133,4.18828198,4.048941619,4.48220151,4.390227288,4.313444152,4.138964162
ENSG00000132467,UTP3,-0.071638558,0.071638558,4.552099409,-0.474754014,0.64276215,0.699130076,-6.977997807,4.512361432,4.591837387,4.363728309,4.482178943,4.5416745,4.455435886,4.689354203,4.541796748,4.805834981,4.604062109,4.692016237,4.890543382,4.216302993,4.342264619
ENSG00000114054,PCCB,-0.797483582,0.797483582,4.551589257,-3.382371593,0.004843944,0.011590333,-2.703801953,4.163454435,4.93972408,4.820935263,4.230972824,3.889597803,4.603643293,3.526946052,3.908631374,5.18954917,4.702669705,4.692016237,4.692377076,5.478739143,4.882993149
ENSG00000116903,EXOC8,-0.337670677,0.337670677,4.549931503,-1.769525287,0.100012963,0.144335578,-5.595132109,4.371353013,4.728509994,4.069383473,4.016182645,4.79456648,4.550355885,4.340255907,4.457373687,5.268418065,4.328915888,4.784081461,4.843494809,4.630263452,4.515886289
ENSG00000073331,ALPK1,0.045529208,0.045529208,4.548715445,0.135645867,0.894158923,0.916230888,-7.088110372,4.57726482,4.52016607,4.630832379,4.162868378,4.352048245,4.324828305,4.697941699,5.295069913,4.281549844,4.688155548,5.379850717,5.344775587,4.160695287,3.265969439
ENSG00000120053,GOT1,-1.421606776,1.421606776,4.548490202,-4.554245715,0.000527742,0.002055336,-0.457516903,3.840285486,5.256694918,4.015063832,4.054275817,3.36645131,3.772450013,4.102236818,3.731235123,5.711072058,4.423077458,4.424607295,5.159992627,5.695049475,6.126370595
ENSG00000139567,ACVRL1,0.024968142,0.024968142,4.548465467,0.034568082,0.972944182,0.979036234,-7.097335749,4.583264024,4.51366691,5.72161161,7.411942435,4.602428531,3.23155615,3.564997357,2.96704806,4.04442576,4.619442798,3.887548952,3.42686229,4.345298878,6.758422783
ENSG00000157045,NTAN1,-0.350344649,0.350344649,4.548454116,-1.632425673,0.126330948,0.175408541,-5.798885384,4.368013524,4.728894708,5.013332944,4.016182645,4.396393625,4.280205313,4.569683972,3.932282642,4.517796569,4.128497794,4.845431786,4.959830153,5.035300028,4.886511919
ENSG00000106459,NRF1,-0.483792746,0.483792746,4.54810701,-2.596096929,0.022026237,0.040342585,-4.190522101,4.297069103,4.799144916,3.699177544,4.006500092,4.566838423,4.477563545,4.591355765,4.440979249,5.01756442,4.607151392,4.854642959,4.42473285,4.928948047,4.96182983
ENSG00000196411,EPHB4,-1.828951929,1.828951929,4.547671762,-4.579337854,0.000504015,0.001987702,-0.402433776,3.671191595,5.424151929,3.877214296,5.466373239,3.511750863,3.006557233,2.517274317,3.64797962,5.686151351,5.223151732,5.460495183,4.515576276,5.469133148,6.190403881
ENSG00000093183,SEC22C,0.121397887,0.121397887,4.547575317,0.604662342,0.555709639,0.619170563,-6.905303376,4.600756679,4.494393955,4.718428023,4.280021005,4.498733977,4.816518651,4.703638429,4.587199989,4.47270868,4.17504038,4.020353472,4.36823456,4.678993468,5.251033169
ENSG00000085788,DDHD2,0.589235034,0.589235034,4.547384032,3.481556953,0.004000272,0.009914557,-2.52119907,4.835727054,4.259041011,4.644315609,4.54372503,5.011708113,4.770658957,5.090327072,4.953627544,3.739900711,4.325168626,4.271401025,4.309433206,4.233427171,4.674915324
ENSG00000138378,STAT4,3.28526754,3.28526754,4.54718909,6.399674382,2.24E-05,0.000206295,2.803338206,6.210514509,2.88386367,4.920338996,5.120855899,7.396978383,6.485774694,7.040273599,6.298865482,3.074916127,2.459428026,3.310418083,1.396760258,4.042604829,3.019054698
ENSG00000145332,KLHL8,-2.059852454,2.059852454,4.547184196,-11.64988392,2.69E-08,6.65E-06,9.584595308,3.519569804,5.574798588,3.846435635,3.566968031,3.494368785,3.417022003,3.371010446,3.421613924,5.882271049,5.523781306,5.572196698,5.91122479,5.067486417,5.491831269
ENSG00000087095,NLK,-0.999840008,0.999840008,4.54715396,-6.08349093,3.72E-05,0.000291375,2.245839237,4.049736956,5.044570965,4.2682623,4.145327797,3.730436143,3.828620418,4.237974857,4.08780022,5.003223397,5.245132275,4.689444587,4.930113448,5.000713217,5.398798868
ENSG00000136878,USP20,1.534225111,1.534225111,4.546573921,5.008092338,0.000232457,0.00110853,0.367818693,5.311122016,3.782025828,4.67966672,4.696062817,5.70232472,5.576220598,5.624016221,5.588441018,3.711954171,3.935545531,4.845431786,3.955411482,3.21199,3.031821995
ENSG00000138744,NAAA,0.290414428,0.290414428,4.54635818,0.630271711,0.539332307,0.603793481,-6.889154449,4.700529169,4.39218719,4.523048553,4.380895607,4.364858052,5.378733518,4.689354203,4.866285083,3.833658664,5.088162929,4.90205974,5.948757996,4.175537959,2.404945852
ENSG00000169991,IFFO2,1.787209696,1.787209696,4.54575661,5.296643937,0.000139972,0.000761969,0.891387819,5.459302822,3.632210398,4.688370789,5.386505575,5.744595414,5.463219231,6.081056273,5.392069648,3.897084044,3.79632056,3.923008679,3.027345376,4.70582548,2.443678247
ENSG00000104886,PLEKHJ1,-0.628170217,0.628170217,4.545700897,-4.098704514,0.001231643,0.003930602,-1.331113695,4.23099722,4.860404575,4.102323147,4.563670441,4.265891601,4.10933583,4.306961467,4.037800833,4.935354061,4.582249889,4.771978244,4.788249735,4.806519479,5.278076042
ENSG00000136717,BIN1,2.506759367,2.506759367,4.545612144,4.503896711,0.000578905,0.002195971,-0.539733461,5.820245095,3.270979193,4.675294913,5.632958895,5.947693468,6.173774219,5.950593095,6.541155977,2.235669483,4.640703952,3.883054571,4.878146356,3.110601947,0.877698849
ENSG00000165071,TMEM71,1.912057756,1.912057756,4.545431079,2.418751378,0.030811544,0.053366353,-4.495902904,5.534839665,3.556022493,4.102323147,4.913714489,6.046412926,5.832917994,5.482074905,6.831594531,2.215906228,4.881712052,5.595734471,5.22506883,3.354458877,0.063254502
ENSG00000100842,EFS,-5.099065339,5.099065339,4.545332038,-9.526142141,2.90E-07,1.78E-05,7.240609456,2.076714901,7.013949174,2.76237137,4.127571326,0.918123501,1.859280971,0.208227513,2.584714726,7.417269694,7.001304539,6.150863792,6.271426884,7.423076826,7.819753311
ENSG00000166289,PLEKHF1,-1.302395203,1.302395203,4.545251773,-3.685187092,0.00270424,0.007260464,-2.110183946,3.875130049,5.215373497,2.659888413,3.471661071,4.498733977,3.351433661,4.642670412,4.626392757,5.64425196,4.936773879,5.033593971,4.454262727,5.706336621,5.517021822
ENSG00000170037,CNTROB,0.323407751,0.323407751,4.543997272,1.900262107,0.079581992,0.118632163,-5.394602908,4.700173346,4.387821198,4.701329214,4.280021005,5.031928416,4.741695474,4.703638429,4.742427538,4.464357311,4.594754366,4.762222027,4.018900308,4.154715195,4.33197798
ENSG00000165669,FAM204A,-1.537427711,1.537427711,4.543825775,-8.041914489,1.98E-06,4.56E-05,5.25738783,3.773755619,5.31389593,3.846435635,3.705070307,3.715511579,3.531441913,3.84307889,4.000995392,5.289844623,4.98744229,4.89314731,5.310586901,5.449727121,5.952627337
ENSG00000105552,BCAT2,-2.410629974,2.410629974,4.542213016,-7.058816806,8.11E-06,0.000107544,3.834033408,3.35674707,5.727678961,4.062704317,4.100520001,2.869513557,3.199963026,3.051764772,2.856016748,6.70798041,5.392069616,4.7225237,5.738540288,6.025092719,5.779867035
ENSG00000112367,FIG4,-0.850803231,0.850803231,4.542196355,-3.978865484,0.001544688,0.004675626,-1.556593021,4.12426136,4.960131349,4.518174578,4.09138899,3.700431005,4.218476323,4.136334595,4.080762669,4.70310868,5.264828077,5.462002701,5.251741263,4.691439513,4.387667861
ENSG00000100528,CNIH1,0.700689304,0.700689304,4.540811434,3.177663568,0.007195032,0.016015138,-3.103110284,4.892538067,4.189084801,5.467243335,4.860959249,4.709247153,4.693353231,4.931907417,4.692518016,3.586743923,4.613310185,4.328711868,4.758122758,3.870857092,3.976762977
ENSG00000111725,PRKAB1,-0.666407799,0.666407799,4.540669975,-4.505892983,0.000576782,0.002190512,-0.560684971,4.201911205,4.879428746,4.147210613,4.109593585,4.530348082,4.349035165,4.00869605,4.066583734,5.034587568,4.597863624,4.702257238,5.000431286,4.927195076,5.014237682
ENSG00000183019,MCEMP1,1.153286469,1.153286469,4.540493318,1.22968278,0.240396898,0.303961437,-6.327675576,5.130435891,3.950550745,2.510832603,5.397660489,6.204416823,5.311339345,4.697941699,6.660424386,2.255165658,5.186445143,6.614495399,5.930863874,2.282242196,1.434092198
ENSG00000124380,SNRNP27,-1.899730585,1.899730585,4.540404365,-8.760231779,7.59E-07,2.79E-05,6.237130123,3.583070628,5.497738103,3.716301721,3.226809199,3.51749866,3.37990883,3.873721352,3.784184003,5.976310735,5.225163859,4.994544285,5.347026282,5.394974037,6.048409418
ENSG00000164168,TMEM184C,-0.068714322,0.068714322,4.540376426,-0.317703478,0.7557062,0.798678877,-7.042777289,4.503722378,4.577030474,4.967585122,4.380895607,4.060753458,4.468753166,4.759401701,4.384945214,4.126109557,4.524598465,4.168052762,4.788249735,4.615099852,5.24007247
ENSG00000258441,LINC00641,2.227502399,2.227502399,4.540202747,5.877857948,5.22E-05,0.000370365,1.910774322,5.669278766,3.411126728,4.752029426,4.755076977,6.557453312,6.038911073,5.598253125,6.313948683,3.052805425,3.234183865,4.064685578,3.176538936,4.233427171,2.705119394
ENSG00000133026,MYH10,0.93914756,0.93914756,4.540053788,1.33217573,0.205465085,0.265752167,-6.204804495,5.056661532,4.023446043,7.288082326,7.347249363,4.393270908,4.464327718,2.86103266,3.986006218,4.257584259,4.071484188,4.409060862,3.766554664,4.604170291,3.031821995
ENSG00000196937,FAM3C,-0.265174581,0.265174581,4.539379548,-0.75004701,0.466455319,0.53490205,-6.800922044,4.424624976,4.65413412,5.691621323,5.321611525,3.664617587,3.97890089,4.177853864,3.713144666,4.400131793,4.977927367,3.918623585,4.692377076,4.937681094,4.998063802
ENSG00000119138,KLF9,0.567529757,0.567529757,4.53909467,1.699240312,0.11282933,0.159657051,-5.703344678,4.822422057,4.255767284,5.027122249,4.288035998,5.288758394,4.368112402,5.532558098,4.429945198,3.586743923,5.211019677,4.496983351,4.458432369,4.548244877,3.233179504
ENSG00000073050,XRCC1,-1.135517386,1.135517386,4.538515891,-6.626814616,1.57E-05,0.000162546,3.134917307,3.972941103,5.104090679,4.089237388,4.127571326,3.700431005,4.01565944,4.004086797,3.900660663,5.42509066,5.006285922,4.875155556,4.798153859,4.951544937,5.568313137
ENSG00000035115,SH3YL1,-1.303453584,1.303453584,4.537055384,-4.298531802,0.000846894,0.002947753,-0.940105058,3.900155249,5.173955519,3.944155455,4.461065955,3.523223648,3.842327838,3.297574999,4.332583598,4.947389126,5.204915175,4.943657774,4.801440182,4.726131164,6.420199695
ENSG00000172340,SUCLG2,0.476143635,0.476143635,4.536865982,2.63346203,0.020512495,0.038028232,-4.126218559,4.776114071,4.297617894,5.210517181,4.373381553,4.436385601,4.813042276,4.936752745,4.886605068,4.421859538,4.132791532,4.44609464,4.56668526,4.358366857,3.859909536
ENSG00000198715,GLMP,0.703808507,0.703808507,4.53656554,2.534874137,0.024743451,0.044387092,-4.305270608,4.888365814,4.184765265,5.761340505,4.640803912,4.122400007,5.124841251,5.207225294,4.473583914,4.038812153,4.685235112,4.044703333,4.667379259,3.848802725,3.823659009
ENSG00000154727,GABPA,-1.616237741,1.616237741,4.536133021,-9.139364112,4.68E-07,2.21E-05,6.722357344,3.739305172,5.332960871,4.049252518,4.145327797,3.397952453,3.581338358,3.539741657,3.72221825,5.646099201,5.28039338,4.94581427,5.514575447,5.217020573,5.393862353
ENSG00000154274,C4orf19,-5.092330561,5.092330561,4.535685714,-10.10666038,1.46E-07,1.37E-05,7.92081825,2.047533415,7.023838013,3.282703812,3.292026858,1.819208475,1.527204921,-0.074172217,2.438228638,7.243316564,6.722391207,6.519961914,6.379822534,7.140601455,8.136934406
ENSG00000153208,MERTK,2.247544189,2.247544189,4.535547291,3.482591568,0.003992302,0.009901103,-2.493167197,5.658738493,3.41235609,6.842054239,4.714021908,4.671078391,6.913447829,4.934332115,5.877496475,3.190815247,4.474730769,3.605997936,5.563785369,2.367444519,1.271362698
ENSG00000166681,BEX3,-1.950453254,1.950453254,4.535529895,-4.015636484,0.001440792,0.004437559,-1.463094427,3.612658838,5.458400953,4.816971812,5.504707972,2.99841129,2.879365217,2.010995166,3.465501568,6.082439086,5.070365386,5.037643644,4.849857311,5.583729698,6.126370595
ENSG00000106608,URGCP,-0.021305666,0.021305666,4.53517931,-0.103268995,0.91931022,0.936084398,-7.090794974,4.531679528,4.538679092,4.561458676,4.984473786,4.678793356,4.507982941,3.957165749,4.500202659,5.212170287,4.38398727,4.458230947,4.153577787,4.621618063,4.4024902
ENSG00000120868,APAF1,0.430189188,0.430189188,4.535170711,0.754455466,0.463893806,0.532507487,-6.799523635,4.758418664,4.311922758,4.875309748,4.468138004,4.751318428,5.187934929,4.612706821,4.655104054,3.190815247,5.38668642,5.898167325,5.818571622,3.273990343,2.30330559
ENSG00000183155,RABIF,-1.524135953,1.524135953,4.534441371,-7.382105268,5.03E-06,7.88E-05,4.304721723,3.772847453,5.296035288,3.582623286,4.025800648,3.725478423,3.928385619,3.707896263,3.666900481,5.581926907,4.98744229,4.791294952,5.115798513,5.335419622,5.964329446
ENSG00000100784,RPS6KA5,-1.753049999,1.753049999,4.533850661,-9.673619878,2.43E-07,1.67E-05,7.386165388,3.658450378,5.409250944,3.316784807,4.016182645,3.511750863,3.605654018,3.971402987,3.528926948,5.72861264,5.006285922,5.159716139,5.391318173,5.588173891,5.581398897
ENSG00000198821,CD247,3.866163282,3.866163282,4.53358727,5.424644199,0.000112174,0.000646796,1.176809109,6.486113486,2.581061055,4.336299821,5.77659943,7.410555877,6.614168473,7.267361632,7.511695681,-0.009806552,3.503200428,4.476246104,2.729079959,2.082526995,2.705119394
ENSG00000169087,HSPBAP1,-1.516690139,1.516690139,4.532888435,-9.46376417,3.13E-07,1.86E-05,7.127508157,3.77515609,5.29062078,4.202943962,3.656367116,3.710502216,3.252240305,3.888801926,3.940081013,5.263613081,5.159341693,5.168976087,5.389135578,5.401301657,5.361356584
ENSG00000147394,ZNF185,-0.44147729,0.44147729,4.531859514,-1.63287014,0.126236669,0.175324861,-5.796024593,4.312743708,4.750975321,4.743702159,4.468138004,5.015774909,3.821717558,3.918498241,3.908631374,4.637767926,5.153014074,5.381444855,4.768235148,4.480533168,4.084856757
ENSG00000008517,IL32,3.797244511,3.797244511,4.53120007,6.635448605,1.55E-05,0.000161048,3.197914262,6.465873249,2.596526892,4.688370789,6.217396875,6.92164988,6.297101089,8.16591,6.50481086,1.722497665,3.469647869,3.504317861,2.505536604,3.194607922,1.182553431
ENSG00000100426,ZBED4,1.3488538,1.3488538,4.530957976,7.101121094,7.61E-06,0.000102774,3.869643934,5.204848494,3.857067457,4.832760698,4.817320533,5.476036962,5.366927437,5.434907293,5.30113804,3.47478899,4.071484188,4.215298888,4.07971255,3.815075851,3.486044277
ENSG00000120837,NFYB,-2.067082075,2.067082075,4.529681627,-7.112956981,7.48E-06,0.000101709,3.909463077,3.517848596,5.541514658,4.140882993,4.468138004,3.197720098,3.066181216,3.015582435,3.218586827,5.629388261,5.485682667,4.930650669,5.404344853,5.449727121,6.349294377
ENSG00000164252,AGGF1,-1.067452672,1.067452672,4.529236548,-5.810369817,5.84E-05,0.000401664,1.786598053,3.999223891,5.059249206,4.752029426,4.006500092,3.67494103,4.039654921,3.883792563,3.638425313,4.956349993,5.029499537,5.021376297,5.192897625,4.882663916,5.272707868
ENSG00000004468,CD38,1.788874987,1.788874987,4.529213298,3.319944192,0.005464766,0.012782179,-2.815245563,5.434405124,3.624021472,3.758243485,4.475175555,6.271429785,5.794652591,6.043365592,6.263563736,3.21092282,4.263849647,4.668704679,4.143254344,3.712965024,1.744432318
ENSG00000181817,LSM10,-1.185536207,1.185536207,4.528391526,-6.617207477,1.59E-05,0.00016401,3.121241855,3.929148591,5.127634462,3.944155455,3.808989259,3.774305251,4.114993465,4.210229866,3.72221825,5.303954222,4.803071602,4.91091745,5.06474811,4.988997531,5.694117854
ENSG00000224531,SMIM13,-1.517574509,1.517574509,4.528094797,-6.774255058,1.25E-05,0.00014031,3.374958399,3.780761141,5.275428454,3.987117291,4.335212791,3.470862032,3.573141205,3.614219873,3.704013654,5.463309982,5.136003471,4.593672987,5.107857052,5.562430783,5.789296447
ENSG00000171402,XAGE3,-3.204043421,3.204043421,4.527985857,-5.310316608,0.000136686,0.000748427,0.969497296,2.998382149,6.057589564,4.608076465,5.466373239,2.382287858,2.535666499,0.824898874,2.172989961,6.823491638,5.592418018,5.152265147,5.81043916,6.448199975,6.518723448
ENSG00000152684,PELO,-0.561760944,0.561760944,4.527123448,-2.26693445,0.040915779,0.067703473,-4.775715573,4.248990733,4.805256163,4.422295929,4.800609593,4.352048245,3.548266536,4.332923261,4.037800833,5.01756442,4.401886942,4.588161251,4.267273533,5.057905673,5.498745156
ENSG00000100949,RABGGTA,-0.517112001,0.517112001,4.526980611,-3.264298765,0.006085301,0.013947961,-2.932095726,4.27150283,4.782458391,4.401272678,4.342927757,4.14113657,4.148481121,4.479586784,4.11561207,4.674433052,4.702669705,4.689444587,4.511568787,5.280183654,4.836450563
ENSG00000105197,TIMM50,-0.58314282,0.58314282,4.526468965,-3.154417793,0.007525824,0.01662316,-3.141336301,4.237949178,4.814988751,4.279827051,4.766595561,4.199508933,4.344226177,4.237974857,3.59956249,5.153640239,4.588515675,4.571498563,4.807990455,4.968689465,4.799598111
ENSG00000185361,TNFAIP8L1,-1.386494822,1.386494822,4.52626352,-6.400781053,2.23E-05,0.000206207,2.776023849,3.841342466,5.211184574,3.914786603,4.255705344,3.65421974,3.370479417,3.696513995,4.156349695,5.68435472,4.907000956,5.09512124,4.92107775,4.921923346,5.737629433
