"GENENAME","log2FoldChange","padj","baseMean","lfcSE","stat","pvalue","GENEID"
"RGS7",0.229930006091611,0.99998618434358,13.2989268204091,2.50764202877032,0.091691718137442,0.926942977641371,"ENSG00000182901"
"SLC25A18",NA,NA,0,NA,NA,NA,"ENSG00000182902"
"ZNF721",-0.00836814611855245,0.99998618434358,346.262338498339,1.16528411842995,-0.00718120669989677,0.994270275292986,"ENSG00000182903"
"TSPEAR-AS2",-0.0202240565777372,0.99998618434358,5.7766171130038,2.7902548158657,-0.00724810381573072,0.99421690050624,"ENSG00000182912"
"TCEAL7",1.55467655537865,NA,1.95068632152963,4.86402780900319,0.319627398614166,0.749250801985005,"ENSG00000182916"
"C11orf54",-0.231823774572338,0.99998618434358,313.553503351518,1.1700864528862,-0.198125338517088,0.842947000502909,"ENSG00000182919"
"GPATCH11P1",NA,NA,0,NA,NA,NA,"ENSG00000182921"
"CEP63",-0.0538704412654775,0.99998618434358,695.903640502262,1.14751442214358,-0.0469453282903812,0.962556801145551,"ENSG00000182923"
"WFDC10B",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000182931"
"SRPRA",0.34817366987967,0.99998618434358,1517.46983335962,1.13248678983396,0.307441705285337,0.758507188029174,"ENSG00000182934"
"OTOP3",NA,NA,0,NA,NA,NA,"ENSG00000182938"
"EWSR1",-0.187158049663014,0.99998618434358,3711.98727818151,1.11601565478478,-0.167701993122226,0.86681772811424,"ENSG00000182944"
"ODF3L1",0.520436567411555,NA,0.68545182538014,5.93305302029733,0.0877181723526,0.930100675849574,"ENSG00000182950"
"HMGN4",1.043061807568,0.99998618434358,1502.86803371876,1.19036544908141,0.876253429879804,0.380892276013116,"ENSG00000182952"
"SPATA13",0.340059200938883,0.99998618434358,1537.29537274522,1.12241577736297,0.302970795490623,0.761912118044311,"ENSG00000182957"
"GJC1",-1.56667583145429,0.99998618434358,11.3337388651951,2.18527092250674,-0.716925217518177,0.473420241013432,"ENSG00000182963"
"NPM1P14",NA,NA,0,NA,NA,NA,"ENSG00000182965"
"SOX1",NA,NA,0,NA,NA,NA,"ENSG00000182968"
"CNOT10",0.192555640062075,0.99998618434358,357.253227031764,1.16637593108615,0.165088831936684,0.868874063222473,"ENSG00000182973"
"OR4M2B",NA,NA,0,NA,NA,NA,"ENSG00000182974"
"MTA1",0.264862855704977,0.99998618434358,799.164180386529,1.13591241575287,0.233171899551277,0.815627925399278,"ENSG00000182979"
"ZNF662",-2.11075568269028,0.99998618434358,65.1038538668426,1.45065291737175,-1.45503838817246,0.145658634289115,"ENSG00000182983"
"CADM1",0.041855376380195,0.99998618434358,195.898134575484,1.43386172569054,0.0291906643648206,0.976712526820156,"ENSG00000182985"
"ZNF320",-0.455962077916406,0.99998618434358,732.790403207494,1.16707450360583,-0.390688063622032,0.696027822888969,"ENSG00000182986"
"C12orf60",-1.10456980547693,NA,3.60943259387077,3.45477471408781,-0.319722672790426,0.749178570835705,"ENSG00000182993"
"PYCR1",1.18131884627599,0.99998618434358,19.2654237057151,1.91660284528578,0.616360791272772,0.537656424949374,"ENSG00000183010"
"NAA38",-0.391888919460047,0.99998618434358,564.805622791464,1.15622387201774,-0.33893861642569,0.734655972734545,"ENSG00000183011"
"SPNS2",0.0901120175186095,0.99998618434358,13.2264112025222,2.09448475529656,0.0430234773925822,0.965682818925365,"ENSG00000183018"
"MCEMP1",0.217644767050658,0.99998618434358,653.608052264972,1.47792986953777,0.147263257571705,0.882924232451289,"ENSG00000183019"
"AP2A2",-0.116353016149589,0.99998618434358,1294.53765943993,1.12556247392262,-0.103373219030744,0.917666766374333,"ENSG00000183020"
"TPM3P8",NA,NA,0,NA,NA,NA,"ENSG00000183022"
"SLC8A1",0.0898387034777929,0.99998618434358,728.872471134037,1.28183095121533,0.0700862335962595,0.944125023755704,"ENSG00000183023"
"OR1G1",NA,NA,0,NA,NA,NA,"ENSG00000183024"
"SLC25A21",-1.39717797613636,NA,5.01902948239026,3.08296459407184,-0.45319300092611,0.650409771890705,"ENSG00000183032"
"OTOP2",0.0388674350489106,NA,1.01177223142757,5.86003142829131,0.00663263252501766,0.994707963711884,"ENSG00000183034"
"CYLC1",NA,NA,0,NA,NA,NA,"ENSG00000183035"
"PCP4",-0.742684091507144,0.99998618434358,41.1874377437815,1.52309229404979,-0.487615947115326,0.625821897797613,"ENSG00000183036"
"ABAT",0.336978893798512,0.99998618434358,829.957907692008,1.22799903716618,0.274412995124288,0.783767257515991,"ENSG00000183044"
"SLC25A10",0.599746631868008,0.99998618434358,21.9340142223422,1.74747328291178,0.34320789778752,0.731442063563081,"ENSG00000183048"
"CAMK1D",0.484619034510448,0.99998618434358,411.366766782257,1.44604695866222,0.33513367709634,0.737524249664797,"ENSG00000183049"
"RGPD6",-0.301395503022982,0.99998618434358,885.994984208851,1.13285680603658,-0.266049072942807,0.790201415718777,"ENSG00000183054"
"FAM133CP",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000183055"
"LYSMD4",-0.534674802071003,0.99998618434358,17.4907811014407,1.8769485864264,-0.284863850793586,0.775748451893839,"ENSG00000183060"
"WBP2NL",0.132949845254724,0.99998618434358,32.4600272560043,1.58692823337315,0.0837781082085409,0.933232853936272,"ENSG00000183066"
"IGSF5",-1.50155768042256,0.99998618434358,1162.87682565564,1.20222028502166,-1.24898714414514,0.211669775979675,"ENSG00000183067"
"NKX2-5",NA,NA,0,NA,NA,NA,"ENSG00000183072"
"AFMID",0.779153721255359,0.99998618434358,69.6213325764659,1.5183548127074,0.513156552562335,0.607841815080121,"ENSG00000183077"
"GAS6",0.260307591510603,0.99998618434358,198.319005332467,1.4770180037974,0.176238604296869,0.860106493568435,"ENSG00000183087"
"FREM3",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000183090"
"NEB",0.189061529099732,0.99998618434358,92.1410650125879,1.34112288882628,0.140972561630944,0.887891618489994,"ENSG00000183091"
"BEGAIN",1.66367625421805,NA,3.0356786004499,4.05830262358403,0.4099438628726,0.681847128156357,"ENSG00000183092"
"GPC6",0.520436567411555,NA,0.68545182538014,5.93305302029733,0.0877181723526,0.930100675849574,"ENSG00000183098"
"ARHGEF37",-0.703612168812854,0.99998618434358,540.506769602086,1.3507005978416,-0.520923859763754,0.602419813410721,"ENSG00000183111"
"FAM43B",3.66129554720261,NA,0.844319384380305,5.83036087109281,0.627970657074672,0.530023162408209,"ENSG00000183114"
"CSMD1",-1.65884720040011,0.99998618434358,57.4408488524535,1.57360746543167,-1.05416835954388,0.291805843306963,"ENSG00000183117"
"OR2A3P",NA,NA,0,NA,NA,NA,"ENSG00000183122"
"CALHM3",0.0894045844622255,0.99998618434358,11.3815366317148,2.27646337745193,0.0392734560756682,0.968672369267126,"ENSG00000183128"
"PTGDR2",0.593582507865382,0.99998618434358,5.86853122938594,2.88124892542467,0.206015697785603,0.836778649260592,"ENSG00000183134"
"CEP57L1",-0.626467701401664,0.99998618434358,375.045894487725,1.269654111723,-0.49341603797235,0.621718652503061,"ENSG00000183137"
"RIPPLY3",-3.98190552664121,NA,1.62864502536573,5.98702149051652,-0.665089566314163,0.505993207682826,"ENSG00000183145"
"PRORY",-0.300298081726219,NA,1.94407863539302,4.45731259707019,-0.0673720039118653,0.946285556178311,"ENSG00000183146"
"ANKRD20A2P",0.773768692240081,NA,1.21433759973316,5.78020709775333,0.133865219559492,0.893509153463688,"ENSG00000183148"
"GPR19",0.77376869224008,NA,1.21433759973316,5.78020709775333,0.133865219559491,0.893509153463688,"ENSG00000183150"
"GJD3",0.142856750443405,NA,2.38208448121357,4.08919912827424,0.0349351415673647,0.972131458788296,"ENSG00000183153"
"ENSG00000183154",3.17424186533611,0.99998618434358,5.4802237319144,3.2089414368443,0.989186598698941,0.322571853956574,"ENSG00000183154"
"RABIF",-0.667126765674855,0.99998618434358,694.626548965577,1.1721366828375,-0.569154412998901,0.569251354481963,"ENSG00000183155"
"TMEM119",-1.32275953425742,0.99998618434358,24.1997376811437,1.91357124131439,-0.691251783941342,0.4894073264233,"ENSG00000183160"
"FANCF",0.12717238429658,0.99998618434358,55.7154376580516,1.49245507126116,0.0852101927524802,0.932094287410501,"ENSG00000183161"
"CALN1",1.37747648301077,0.99998618434358,6.95000119827997,2.70021186522857,0.510136445494868,0.609955873623786,"ENSG00000183166"
"POM121L1P",NA,NA,0,NA,NA,NA,"ENSG00000183169"
"ENSG00000183171",3.07635152549313,NA,0.56287958958687,5.86003123706059,0.524971864661294,0.599602749827581,"ENSG00000183171"
"SMDT1",-0.766113153845264,0.99998618434358,1133.39028956758,1.18403628404966,-0.647035199989809,0.51760916220925,"ENSG00000183172"
"GABRR3",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000183185"
"C2CD4C",0.192245363700129,NA,1.54006660480631,5.41538858141984,0.0354998280935409,0.971681183451719,"ENSG00000183186"
"CHST6",-1.32945302441551,0.99998618434358,22.0183169583812,1.79539165085234,-0.740480788013229,0.459008314369356,"ENSG00000183196"
"HSP90AB3P",-3.74096130884074,NA,1.38119904580615,5.8544058717003,-0.63899930937898,0.522823381166708,"ENSG00000183199"
"POTEC",NA,NA,0,NA,NA,NA,"ENSG00000183206"
"RUVBL2",-0.0972983427688931,0.99998618434358,273.690215267981,1.1861291352846,-0.0820301431559956,0.934622743450902,"ENSG00000183207"
"GDPGP1",-0.178857111453702,0.99998618434358,49.0597490840372,1.44119342665156,-0.124103474347129,0.901233347297337,"ENSG00000183208"
"CTNNA3",0.712324659317133,NA,3.04167227434151,4.05965320807112,0.175464411073571,0.860714732772125,"ENSG00000183230"
"RPL29P16",NA,NA,0,NA,NA,NA,"ENSG00000183239"
"WT1-AS",2.23750831683649,0.99998618434358,9.1460012598603,2.42193871943094,0.923850095332806,0.355564368904184,"ENSG00000183242"
"RIMBP3C",NA,NA,0,NA,NA,NA,"ENSG00000183246"
"PRR36",0.926063336517415,NA,1.16825044047498,5.84770208799798,0.158363631146344,0.874170270241101,"ENSG00000183248"
"NF1P3",NA,NA,0,NA,NA,NA,"ENSG00000183249"
"LINC01547",-0.530963359265402,0.99998618434358,13.1247916470425,2.07997069267641,-0.255274442632738,0.798511137998291,"ENSG00000183250"
"OR51B4",-0.909809285087088,NA,1.33690983552643,5.29235853709682,-0.171909986579665,0.863508295316925,"ENSG00000183251"
"PTTG1IP",-0.986700603388144,0.99998618434358,7043.4809408987,1.20421261832344,-0.819374077612533,0.412573020010422,"ENSG00000183255"
"DDX41",-0.890764148698844,0.99998618434358,1080.83192728273,1.19362898685916,-0.74626551340944,0.455507039697231,"ENSG00000183258"
"ABHD16B",-0.226197769800235,NA,0.932897804939729,5.86952526213099,-0.0385376601510889,0.969259005315365,"ENSG00000183260"
"OR52E8",NA,NA,0,NA,NA,NA,"ENSG00000183269"
"CCDC60",0.692947570885262,NA,1.38266429539315,5.22811321900474,0.132542571642543,0.894555152727484,"ENSG00000183273"
"PLGLB1",3.54987026639346,0.99998618434358,16.385017862207,1.99016341615756,1.78370792949619,0.0744711369852896,"ENSG00000183281"
"DAZAP2",-0.057910536617222,0.99998618434358,7348.77457050764,1.11378590593545,-0.0519943162403227,0.958533222273047,"ENSG00000183283"
"CCBE1",0.101805045999546,0.99998618434358,26.579045910498,1.66433181302426,0.0611687196043893,0.951224841207157,"ENSG00000183287"
"SELENOF",0.715136189059567,0.99998618434358,1431.59123843486,1.12334683188622,0.636612103012543,0.524377539672,"ENSG00000183291"
"PRSS40A",NA,NA,0,NA,NA,NA,"ENSG00000183292"
"RPSAP19",-3.24902058740005,NA,0.97718701521944,6.01259239071941,-0.540369340921064,0.588942347039278,"ENSG00000183298"
"OR5P2",NA,NA,0,NA,NA,NA,"ENSG00000183303"
"FAM9A",NA,NA,0,NA,NA,NA,"ENSG00000183304"
"MAGEA2B",0.152031295264429,0.99998618434358,10.4047296902013,2.46198534282725,0.0617515029922322,0.950760724738629,"ENSG00000183305"
"TMEM121B",-1.38881591372737,0.99998618434358,108.784478338217,1.72645557246168,-0.804431886855403,0.421147591815074,"ENSG00000183307"
"ENSG00000183308",-0.162013719726915,0.99998618434358,10.0916278241212,2.39942731363434,-0.0675218285656327,0.946166284996577,"ENSG00000183308"
"ZNF623",-0.208043420335425,0.99998618434358,434.627139504004,1.15285554129669,-0.180459227442691,0.856792060652684,"ENSG00000183309"
"OR2T34",NA,NA,0,NA,NA,NA,"ENSG00000183310"
"OR52L1",NA,NA,0,NA,NA,NA,"ENSG00000183313"
"EPHA10",-0.688426835322984,NA,0.720224744243549,5.9265934287436,-0.116158944189449,0.907526574218288,"ENSG00000183317"
"SPDYE4",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000183318"
"CCDC125",0.270096880858631,0.99998618434358,262.279261584418,1.19647705186264,0.225743469495007,0.82140094685795,"ENSG00000183323"
"REC114",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000183324"
"BOLA2",-0.236311904282112,0.99998618434358,261.898751091318,1.18740211192267,-0.19901590363476,0.842250304130827,"ENSG00000183336"
"BCOR",-0.0994839584056433,0.99998618434358,238.235358363957,1.40198997518065,-0.0709591082438551,0.94343030030783,"ENSG00000183337"
"JRKL",0.260909049262482,0.99998618434358,126.933233645568,1.25114362091555,0.208536450093201,0.834810125109136,"ENSG00000183340"
"CABCOCO1",0.625709595642092,NA,2.58480318081891,3.90176955614292,0.160365594799667,0.872593090196983,"ENSG00000183346"
"GBP6",0.776064709952284,NA,2.42867519946633,4.4466931306321,0.174526257412768,0.86145189698605,"ENSG00000183347"
"KIAA2026",-0.160680473197293,0.99998618434358,2106.34867447295,1.14613699906691,-0.140193077553648,0.888507441203542,"ENSG00000183354"
"OVCH2",-2.22695184440407,NA,3.72864269149859,3.58819473102123,-0.620632939776448,0.534841161472689,"ENSG00000183378"
"SYNDIG1L",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000183379"
"FHL3",0.0549608296505033,0.99998618434358,294.546942627904,1.27676079047684,0.0430470845129703,0.965664000602653,"ENSG00000183386"
"OR56A4",-3.98190552664121,NA,1.62864502536573,5.98702149051652,-0.665089566314163,0.505993207682826,"ENSG00000183389"
"PMCH",NA,NA,0,NA,NA,NA,"ENSG00000183395"
"TMEM89",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000183396"
"TEKTIP1",-0.734691959259472,NA,1.24140069780517,5.83782405903844,-0.125850308578927,0.899850417832528,"ENSG00000183397"
"CCDC159",0.259032337955737,0.99998618434358,180.050802471634,1.33016541339654,0.194736936735037,0.845598894103334,"ENSG00000183401"
"RIPK4",0.547190836324589,0.99998618434358,19.0382224416751,1.94240625133921,0.281707719972237,0.778167634461795,"ENSG00000183421"
"LRIT3",-3.66154045788865,NA,1.30291602029259,5.99664096385643,-0.610598580098069,0.541465362940269,"ENSG00000183423"
"NPIPA1",0.45875833415213,0.99998618434358,352.820559989341,1.2359441973791,0.371180458733459,0.710503126822415,"ENSG00000183426"
"SF3A3",-0.20799591813878,0.99998618434358,1451.31924986113,1.1356969446138,-0.183143856400451,0.854685145248156,"ENSG00000183431"
"ZBTB8OSP1",NA,NA,0,NA,NA,NA,"ENSG00000183432"
"TFDP3",NA,NA,0,NA,NA,NA,"ENSG00000183434"
"TRIM61",-1.70461670829163,0.99998618434358,7.14420976243301,2.63174702705897,-0.647712979539898,0.517170607697646,"ENSG00000183439"
"OR7E38P",-1.60925588143776,0.99998618434358,38.0039428487036,1.54873978190501,-1.03907441407511,0.29877012931436,"ENSG00000183444"
"GRIN2A",0.880973844789921,NA,4.68818744488662,3.05149332277313,0.288702530729876,0.772809025889914,"ENSG00000183454"
"PKD1P3",0.364778079570984,0.99998618434358,153.00979973257,1.24980512930008,0.291867964868466,0.770387577868279,"ENSG00000183458"
"URAD",NA,NA,0,NA,NA,NA,"ENSG00000183463"
"FLJ40288",NA,NA,0,NA,NA,NA,"ENSG00000183470"
"GTF2H2C",-0.232436017866875,0.99998618434358,180.637086084752,1.25831770075375,-0.184719660009267,0.853448925081508,"ENSG00000183474"
"ASB7",-0.312341719425096,0.99998618434358,395.136453836984,1.16445745416582,-0.268229395851005,0.788522749153699,"ENSG00000183475"
"SH2D7",-0.956041146658495,0.99998618434358,111.307645571013,1.3242454696484,-0.721951608346702,0.470324229972323,"ENSG00000183476"
"TREX2",-0.174824667540237,0.99998618434358,10.307029531951,2.24175955172953,-0.0779854678907732,0.937839612727859,"ENSG00000183479"
"GPR132",0.498689800331335,0.99998618434358,244.468460454117,1.51533302978478,0.329095842649297,0.74208324647454,"ENSG00000183484"
"MX2",0.332478840517265,0.99998618434358,1141.49474127001,1.49650616285955,0.222170044313055,0.824181512563071,"ENSG00000183486"
"EP400",0.267607857272771,0.99998618434358,763.040041192952,1.21013951621192,0.221138020606466,0.824984966830925,"ENSG00000183495"
"MEX3B",1.12027297550345,0.99998618434358,22.3528456472104,1.75400378699359,0.638694730199889,0.523021541599835,"ENSG00000183496"
"PI4KAP2",0.152158068876209,0.99998618434358,223.041640583294,1.19580033299818,0.127243708399636,0.898747512212482,"ENSG00000183506"
"TENT5C",1.07828783896141,0.99998618434358,609.291671320531,1.37957181133885,0.781610518639801,0.434443503279635,"ENSG00000183508"
"COA5",-0.771162668274872,0.99998618434358,603.391402510598,1.19267923549112,-0.646580107481561,0.517903735926493,"ENSG00000183513"
"TDGF1P2",NA,NA,0,NA,NA,NA,"ENSG00000183514"
"UTP11",-0.66589567780957,0.99998618434358,689.699284355547,1.15641168961591,-0.575829251631605,0.564730599643898,"ENSG00000183520"
"PSMG1",-0.659230329367179,0.99998618434358,289.988961924057,1.20893681209942,-0.54529758939375,0.585548861778862,"ENSG00000183527"
"PRR14L",0.0424667556403693,0.99998618434358,822.173831937519,1.13397793394359,0.0374493668432191,0.970126711204697,"ENSG00000183530"
"COL18A1-AS1",NA,NA,0,NA,NA,NA,"ENSG00000183535"
"KLRC4",-0.171940282674916,0.99998618434358,20.188127407982,1.89919201529447,-0.0905333854029799,0.927863365158555,"ENSG00000183542"
"ACSM5",2.86997981280537,NA,2.30186579093897,4.58764447903221,0.62558897619957,0.531584571258763,"ENSG00000183549"
"C10orf120",NA,NA,0,NA,NA,NA,"ENSG00000183559"
"IZUMO1R",NA,NA,0,NA,NA,NA,"ENSG00000183560"
"ENSG00000183562",NA,NA,0,NA,NA,NA,"ENSG00000183562"
"BPIFA4P",NA,NA,0,NA,NA,NA,"ENSG00000183566"
"SERHL2",1.50652720227225,0.99998618434358,9.32958018371307,2.35203761063369,0.640520030573135,0.521834571024314,"ENSG00000183569"
"PCBP3",0.659450805159466,NA,3.60745092791685,3.79521155177631,0.173758641952599,0.862055148812393,"ENSG00000183570"
"PGPEP1L",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000183571"
"SETD3",-0.321239129034866,0.99998618434358,2365.87208362055,1.15644689029933,-0.27778113437766,0.781180374046182,"ENSG00000183576"
"TNFAIP8L3",-0.517725732386613,0.99998618434358,16.6492215302858,1.95013753331334,-0.265481651187434,0.790638443115083,"ENSG00000183578"
"ZNRF3",0.806466134816721,0.99998618434358,10.2309896691994,2.29800265775397,0.350942211531186,0.725631702770399,"ENSG00000183579"
"FBXL7",5.07633444583751,NA,2.25151835834748,5.04147462228888,1.00691460855412,0.3139758111463,"ENSG00000183580"
"HMGN3P1",NA,NA,0,NA,NA,NA,"ENSG00000183586"
"TANGO2",-0.933023247978622,0.99998618434358,576.973302905686,1.19465893702164,-0.780995495086412,0.434805144281504,"ENSG00000183597"
"H3C13",0.19352241002945,NA,3.08013320961262,4.05723540753181,0.047698097495205,0.961956850357785,"ENSG00000183598"
"SMG1P5",NA,NA,0,NA,NA,NA,"ENSG00000183604"
"SFXN4",0.168054916199211,0.99998618434358,222.375477573111,1.22336290624111,0.13737127008009,0.890737338889732,"ENSG00000183605"
"GKN2",NA,NA,0,NA,NA,NA,"ENSG00000183607"
"FAM167B",3.66129554720261,NA,0.844319384380306,5.83036087109281,0.627970657074672,0.530023162408209,"ENSG00000183615"
"MRPL54",-0.799350459430548,0.99998618434358,1105.38084658748,1.18496161435101,-0.674579201342604,0.499943150757532,"ENSG00000183617"
"ZNF438",-0.509531344406841,0.99998618434358,344.253590499172,1.20159163992343,-0.424047011877769,0.671531528185326,"ENSG00000183621"
"HMCES",-0.472441256633214,0.99998618434358,641.608094783622,1.18791019391506,-0.397707889917303,0.690845520862585,"ENSG00000183624"
"CCR3",-1.06237031087859,0.99998618434358,22.2614972142405,1.86496978416192,-0.569644784543253,0.568918646875165,"ENSG00000183625"
"DGCR6",-1.77307289749299,0.99998618434358,18.1567838170476,2.08472489289178,-0.850506895916379,0.395043328153982,"ENSG00000183628"
"GOLGA8G",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000183629"
"PRR32",NA,NA,0,NA,NA,NA,"ENSG00000183631"
"TP53TG3",4.07631939886241,NA,1.12575917917374,5.81546882232995,0.700944244290393,0.483337811386661,"ENSG00000183632"
"RP1L1",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000183638"
"KRTAP8-1",NA,NA,0,NA,NA,NA,"ENSG00000183640"
"C15orf32",NA,NA,0,NA,NA,NA,"ENSG00000183643"
"HOATZ",0.776064709952284,NA,2.42867519946633,4.44669313063211,0.174526257412768,0.86145189698605,"ENSG00000183644"
"ZNF530",-0.0131517195451669,0.99998618434358,53.5509898046395,1.4325383056705,-0.0091807105562955,0.992674955689181,"ENSG00000183647"
"NDUFB1",-0.720547670382995,0.99998618434358,648.587351234274,1.16925814888089,-0.616243445532229,0.537733858419759,"ENSG00000183648"
"MARCHF11",NA,NA,0,NA,NA,NA,"ENSG00000183654"
"KLHL25",-0.128454371648692,0.99998618434358,9.19319773502911,2.33847044406767,-0.0549309365763249,0.956193485255506,"ENSG00000183655"
"TAFA1",NA,NA,0,NA,NA,NA,"ENSG00000183662"
"GAPDHP30",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000183663"
"TRMT12",-0.0819046929847668,0.99998618434358,133.547361952764,1.25234089465907,-0.0654012763889371,0.947854507846093,"ENSG00000183665"
"GUSBP1",NA,NA,0,NA,NA,NA,"ENSG00000183666"
"PSG9",-4.16183572133826,0.440202200088735,12648.2863155732,1.27606881201172,-3.26145085763607,0.0011084364368316,"ENSG00000183668"
"CMKLR2",-0.105483580038194,0.99998618434358,27.6241810342225,1.67062643809909,-0.0631401357195195,0.949654914359727,"ENSG00000183671"
"LINC00518",-0.882094754417027,0.99998618434358,8.43263028806121,2.47177892357446,-0.356866362927564,0.721191852298145,"ENSG00000183674"
"BMP8A",1.351353699906,0.99998618434358,11.5156164073733,2.24537865874958,0.601837776733189,0.54728212636097,"ENSG00000183682"
"ALYREF",-0.310297376304471,0.99998618434358,1031.54042155889,1.15073454576283,-0.269651569466678,0.787428322640214,"ENSG00000183684"
"RFLNB",0.997792889992382,0.99998618434358,211.711184904542,1.50228794986568,0.664182182970713,0.506573715470198,"ENSG00000183688"
"EFHC2",-2.02489967867325,NA,5.12308566061092,3.48007446415662,-0.581855273365241,0.560664169474999,"ENSG00000183690"
"NOG",1.12296341147745,0.99998618434358,6.99429040855968,2.70172022203337,0.41564755755216,0.677667921105051,"ENSG00000183691"
"MRGPRX2",NA,NA,0,NA,NA,NA,"ENSG00000183695"
"UPP1",0.0221682438589671,0.99998618434358,2519.33772321027,1.1447215999979,0.0193656203036683,0.984549436285771,"ENSG00000183696"
"SLC9B1P1",NA,NA,0,NA,NA,NA,"ENSG00000183704"
"OR4N4",-2.95117816537448,NA,0.808024061173409,6.02725822308938,-0.48963858128212,0.624389670303121,"ENSG00000183706"
"IFNL2",NA,NA,0,NA,NA,NA,"ENSG00000183709"
"OPCML",NA,NA,0,NA,NA,NA,"ENSG00000183715"
"TRIM52",-0.184330486623423,0.99998618434358,307.511584473838,1.19119778558516,-0.154743812366032,0.877023288707324,"ENSG00000183718"
"LHFPL6",1.93768940454232,0.99998618434358,8.5891304955171,2.50497384865624,0.773536779867689,0.439204770479033,"ENSG00000183722"
"CMTM4",-1.43082134820201,0.99998618434358,312.172542940953,1.26305207675494,-1.13282846727754,0.257286294311404,"ENSG00000183723"
"TMEM50A",-0.208510408414129,0.99998618434358,1687.71934496838,1.12194945787201,-0.185846525394831,0.852565118052336,"ENSG00000183726"
"FIGLA",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000183733"
"ASCL2",0.236163479394438,0.99998618434358,59.1510966947213,1.68334733482275,0.140293969348462,0.888427728965283,"ENSG00000183734"
"TBK1",-0.137192863972663,0.99998618434358,1643.0426360678,1.17807667664374,-0.116454952969205,0.907291985439029,"ENSG00000183735"
"CBX6",1.16302359150799,0.99998618434358,391.676288212226,1.17309185416553,0.991417327959628,0.321481842497816,"ENSG00000183741"
"MACC1",-0.786810304940621,0.99998618434358,52.231378106574,1.59470455502696,-0.493389388310438,0.621737478937943,"ENSG00000183742"
"ACSM2A",-0.876975873526705,0.99998618434358,5.43492552539644,3.05923748019558,-0.286664856587283,0.774368949053767,"ENSG00000183747"
"TBL3",-0.29996212539888,0.99998618434358,352.806135223637,1.16216713418388,-0.258105840869028,0.796325223912508,"ENSG00000183751"
"BPY2",NA,NA,0,NA,NA,NA,"ENSG00000183753"
"ACP7",-0.497734964932321,0.99998618434358,5.38163315733958,2.88504119989369,-0.172522654078791,0.863026652991726,"ENSG00000183760"
"KREMEN1",-0.0887599340194891,0.99998618434358,83.9835517161667,1.32466410177478,-0.0670056159146828,0.946577232397069,"ENSG00000183762"
"TRAIP",1.06328163893803,0.99998618434358,7.46103964424584,2.5485741973276,0.417206467856801,0.676527394728432,"ENSG00000183763"
"CHEK2",-0.441524785046693,0.99998618434358,59.6900238314805,1.50574915978843,-0.29322598799174,0.769349421137053,"ENSG00000183765"
"FOXL2",-0.373032424295717,NA,1.01118083045329,5.8600306514133,-0.0636570773236059,0.949243282724046,"ENSG00000183770"
"AIFM3",-0.371119437842809,0.99998618434358,49.7570876392384,1.54862836283783,-0.23964396284383,0.810606280226035,"ENSG00000183773"
"KCTD16",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000183775"
"B3GALT5",0.376354854463635,0.99998618434358,6.84427726919819,2.71636360118738,0.138550985699824,0.889804977364336,"ENSG00000183778"
"ZNF703",-0.591741267345292,0.99998618434358,7370.48287089186,1.15222941359686,-0.513562021905067,0.607558237700336,"ENSG00000183779"
"SLC35F3",3.07992711785934,NA,3.46585595808064,3.84282356522754,0.801475026261576,0.422856696208082,"ENSG00000183780"
"KCTD8",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000183783"
"DOCK8-AS1",-0.402618232696043,0.99998618434358,56.2924542102712,1.42823141105327,-0.281899858510411,0.778020298030077,"ENSG00000183784"
"TUBA8",0.0542235898220129,0.99998618434358,25.1375188363665,1.68176466728494,0.0322420793329855,0.974278999154158,"ENSG00000183785"
"NPIPA5",0.766815858098257,0.99998618434358,40.2239054933905,2.08870342490884,0.36712529359295,0.713525561056384,"ENSG00000183793"
"EMILIN3",NA,NA,0,NA,NA,NA,"ENSG00000183798"
"OLFML1",-0.26286371021353,NA,0.667530998228589,5.9367211059026,-0.0442775912030258,0.96468313378239,"ENSG00000183801"
